3
49829
  -63.1810968510802        52.9708841620395        120.205693514196     
  -155.504062363944        129.140109619848        296.538241098712     
  -175.902841302069        132.725085251126        337.677102708728     
  -191.805125606351        120.563151095587        366.422464147869     
  -204.966517898924        128.594796481277        415.270488368124     
  -213.948762736776        164.851975779370        413.324938706107     
  -174.564648808589        132.106663718728        335.378172257682     
  -209.633981377996        162.618102136439        428.037713439296     
  -180.415793149027        135.082966242876        370.549938184359     
  -175.760015512816        132.418076917348        366.712568609395     
  -148.909130000124        99.6181666452315        314.140874081838     
  -208.233444482908        80.2748647908620        416.405515545138     
  -190.508426414509        73.1108313981001        381.787676221095     
  -149.633379503821        51.5423313876209        299.335508172922     
  -194.025142825598        74.9228952741875        386.637241147775     
  -98.6644582291343        42.8988893465581        195.320512445015     
  -192.671475803849        73.3959694716904        383.504071783108     
  -207.592867586088        114.193662718920        414.356878727378     
  -148.611364466667        47.3420125894068        297.629782579366     
  -170.371161495573        116.431341260339        351.787358546267     
  -164.676468245639        137.827009239748        341.505002238065     
  -202.213554803106        168.404929081388        420.584069722608     
  -166.999095299492        80.7992802784078        337.824247663421     
  -147.369295843590        67.4511451299777        299.019699507473     
  -180.583144855616        94.0770312423173        364.134040820753     
  -187.883242512534        71.5898594924664        380.716745307628     
  -203.394316008298        105.373489506570        415.799440216034     
  -188.286383856945        110.476109447936        384.473770169278     
  -164.649866041331        90.8629659084618        337.400849127651     
  -204.161082650888        105.843464194554        417.254692141910     
  -189.077882234307        91.4195757558719        390.637223770150     
  -147.292404514630        67.3027136189290        297.296561484618     
  -148.886860228488        67.9541732894204        300.105510586632     
  -109.674012930148        64.5588746419561        222.551787996550     
  -92.0618640234875        54.3962971380407        188.330928632420     
  -207.256032828749        94.7980931617501        420.066441872514     
  -190.740499840882        70.5122473686893        389.522764831845     
  -171.099203193798        59.7407000612305        341.603459973599     
  -201.611556168070        93.1412209327147        417.154957281233     
  -203.499949896439        93.9894509363970        420.974608281822     
  -115.532597865830        42.6912856057558        240.372240287712     
  -145.422349073964        63.0444417568565        300.658138524210     
  -200.484118932506        83.2780734694311        413.032109392304     
  -187.303791319592        71.4812898822931        388.083259030128     
  -173.654799781525        64.1021042194710        361.814981652960     
  -139.843202820637        87.0382935795150        289.462385186248     
  -162.457313773345        83.8302572337918        338.947343200942     
  -186.394210755841        96.0429619097228        389.541178319518     
  -199.067901044255        86.4267940283920        419.622122072891     
  -166.109383730496        86.6806979359024        348.655604340775     
  -112.624908360915        54.4055094665917        240.897600705046     
  -147.454901008666        92.5525903799506        310.957320276790     
  -112.820098867789        70.4916344849290        239.359789773544     
  -181.551772679315        94.4091695303725        387.063398206489     
  -176.901058682482        65.1415721338546        373.853029172846     
  -115.354937959441        59.4557480406657        241.520207215948     
  -168.025924530173        92.4923345667589        358.759046520668     
  -167.470904706582        72.2274051058369        361.677875693696     
  -149.230268392775        51.8832093929119        298.824250345578     
  -41.7166202631974        20.2601825904810        81.0919461431348     
  -205.852685324449        89.4284436346033        442.271205673846     
  -162.842940990711        135.607359690167        341.947073483831     
  -159.382885749823        77.8208516651998        347.137799641750     
  -179.501003537925        68.4720141522927        385.732753136263     
  -143.135662507422        54.5029328540397        307.839489381026     
  -142.712925163795        54.6749317433516        308.998660677111     
  -180.716251311249        68.6740849082450        391.724931182049     
  -199.613364130833        150.397338154126        424.524318405597     
  -156.745790722649        85.8701888914130        339.897217763647     
  -160.177155413310        82.9460379793404        346.800787314328     
  -162.689837611313        74.8398359556044        353.524446963012     
  -178.011083302292        81.2873360532077        388.353778261737     
  -163.948993879813        74.8657188481436        358.446640179224     
  -94.0431555656126       -55.4229377484464        225.515406089493     
  -147.577953426393       -87.3936903013170        353.660987059340     
  -118.847070143768       -72.9018126451433        283.961224010832     
  -119.242988218360       -73.2610981251254        285.119579034825     
  -202.826473334487        161.863770250522        381.696164143158     
  -149.333314574634        123.511826132477        298.272890624260     
  -131.147619741656        102.240112058990        247.465408744183     
  -182.717187091461        120.770499948403        348.466816563344     
  -164.462048196921        100.443150863385        314.623154409784     
  -193.511445395861        128.511794371407        375.013622230333     
  -197.987580125419        131.002984373144        382.960992036405     
  -184.764158535001        122.860091106804        359.556363920518     
  -159.050173722454        130.754804603881        315.961013364352     
  -153.732163479640        122.678674224776        307.954134332476     
  -190.475319707958        115.433120605397        378.685186973639     
  -177.564930056080        101.717048015806        347.051249717943     
  -169.481466198976        133.350897923198        338.445501795276     
  -169.495682205994        128.550698414888        340.117876178566     
  -202.889820490414        158.823011115414        404.751598565848     
  -169.555571200739        132.653713198612        338.088001588805     
  -211.678509962419        149.889164139273        425.855139262095     
  -209.006693660817        126.520277330699        418.204593827882     
  -208.670651176492        107.133287917632        420.243422364988     
  -165.125298314075        116.449076733289        334.193542169239     
  -207.971442670696        119.242436227313        415.596767081684     
  -208.075870920614        106.814431784071        419.719433861807     
  -182.737713047227        93.1091939891560        366.795849872004     
  -178.691962783100        139.222485084555        366.707579312816     
  -208.354336188609        106.241459162697        421.058771704969     
  -206.275324691107        118.758052808675        411.847335599610     
  -152.094829691866        60.9665927115456        302.840526349740     
  -189.664002838189        75.8243656391602        384.418391187159     
  -209.188078974700        119.109147829147        417.399058949722     
  -208.160300602071        112.908008073786        417.293608417471     
  -203.410745709869        123.549279074430        411.766343725837     
  -147.015745920258        63.0399156051904        298.802020412114     
  -141.749885044983        87.4632458820104        289.197621173197     
  -203.044597168825        124.508089422142        411.844600236259     
  -201.755798521433        123.563372562793        409.340223737036     
  -197.466910450207        120.640732824313        399.926640812389     
  -206.677001559400        99.4631474142559        424.525588410841     
  -204.827226499978        116.963993149355        419.161884897973     
  -190.707085049231        102.897510137217        389.502925254636     
  -209.650321836627        89.3472041340881        432.458510561009     
  -93.5441558520569        45.1336277442979        191.674297168252     
  -66.5322805979206        26.9169934281601        137.291469281119     
  -140.230579989550        86.2681005095553        292.029702718800     
  -124.881104070692        68.0905833591967        261.789685229557     
  -189.305726245483        62.0909956895786        387.395935121644     
  -189.676372942078        62.0214448829537        387.080815661327     
  -158.042773789073        90.9103776110653        327.518301488482     
  -178.892509528234        102.379536238388        372.763387875209     
  -174.768179172617        70.5195782756868        368.643466269467     
  -119.955847952571        64.8439763726275        250.822285404601     
  -167.078073587391        58.8894669211777        354.549984707563     
  -168.062090841466        59.1603004374939        356.776376662713     
  -181.172355046115        77.3143454233711        380.127441602837     
  -183.582721530148        73.9756252456195        387.021660627252     
  -136.963961522476        83.7662526348315        288.544317925798     
  -197.564821773735        84.3282501399463        424.256078026492     
  -143.108311125400        114.247425595388        302.273260182195     
  -181.076756539434        142.423004936497        382.892888774334     
  -172.766972691082        87.7116111860627        367.812933628941     
  -137.474851948145        84.4126813684716        291.469152643063     
  -145.800463284227        97.3990028718664        312.874535465502     
  -180.250626620153        127.084054783543        385.043259869629     
